Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.305829535,3.870810679,4.052658751,4.005447408,3.768963875,3.638985006,3.494467094,3.277226619,3.302562926,3.047599633,2.491555906,2.788066262,3.247923523,4.241346782,4.929801606,4.704721171,4.510473131,4.298461538,4.555954147,5.162843357,5.911612142,7.44757799,7.959789534,7.204719737,7.893545315,8.327444092,8.71924864,10.41698495,11.01490459,9.027345053,12.45160262,13.43637117,13.55554446,11.99788329,18.53674857,17.95252283,17.92329555,19.49316446,18.34210003,18.16247676,20.8936972,20.31214574,22.64474567,26.98075653,31.06133758,33.82985757,36.03502555,35.43479853,32.60271402,24.74985594,27.18533272,26.56818935,25.49252222,24.59925444,23.51006091,21.35407988,19.58438005,19.69227699,19.11210354,18.40999232,18.58613924,19.94397346,20.67700251
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.428270186,3.489410046,2.908277405,2.85988945,2.864140418,3.189158016,3.235029385,2.976256828,2.918410642,2.405463256,2.460850112,2.132768936,2.507443974,3.758798346,5.403684974,4.849481823,4.326440474,4.086153846,5.094187394,5.923734773,6.513236386,7.44960399,6.264997687,6.361074373,7.876332983,12.3621618,11.17836701,10.32801845,12.01062681,10.10736203,9.747870711,10.62996355,12.54203293,13.9025469,17.23306642,16.32444624,15.89144992,15.0398529,14.08220459,15.361685,18.51731765,18.21521353,20.10265796,24.82323147,28.44418664,28.3780353,28.44385835,26.75856495,25.01000133,20.43501444,23.53174494,24.17271524,22.77500014,22.14512114,21.39515505,18.11008945,17.31003496,17.94013625,18.45368057,17.48010372,16.16815654,17.35801671,17.46681693
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.58464578,22.80526327,15.73732059,21.76186304,24.34744351,27.10143174,30.45445009,23.86259492,24.9353816,25.00873278,32.86947671,33.63782808,31.24831526,32.95602337,33.20619444,35.03571856,33.21976061,33.87895996,37.60381373,36.29690312,34.60519308,32.94874956,31.98010242,31.92586289,34.37840615,39.06410689,37.72700169,37.32087978,39.07830939,37.20868678,34.15784885,35.23636005,39.07186801,43.28314976,40.05028547,38.8377198,37.54172047,35.52294565,34.81368233,34.10970891,33.57302849,35.54159672,36.15344344,39.62013059,41.84719726,40.34614955,39.9103387,40.48219017,42.26902681,45.35623583,46.5561547,46.6601211,46.2252656,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.79347517,43.25110564,43.36667433,43.14029827,NA
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.625040826,10.12516151,16.73450248,11.07653773,11.66270616,11.23107994,11.23872601,11.13895896,10.95623652,15.81817803,16.04302306,15.62992643,15.88317205,16.53589554,16.10057039,14.08608687,NA,NA
China,CHN,Time required to start a business (days),IC.REG.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,31.4,31.4,28.9,24.9,8.6,8.6,NA,NA,NA
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.569243858,9.057253983,9.771406065,10.10142653,10.30944174,10.21204861,10.31279489,10.25676868,9.907732583,9.678618827,9.376920447,9.122915561,9.419317653,9.052685732,8.49286377,8.090626234,NA,NA
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.447101315,2.454016116,2.311243412,2.449542068,1.928066874,1.693479599,1.686233887,1.65272667,1.632650673,1.655080691,1.871465914,1.830343718,1.976185991,2.049686062,1.983406274,1.927764976,1.85334244,1.85464884,1.739812859,1.712334361,1.886133152,1.73947515,1.665576053,1.693368163,1.702855096,1.728689068,1.750717767,1.770695719,1.74645507,1.739533683,1.727827863,1.798833505,1.73634051,NA
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.15080233,29.36365672,31.93779055,32.12365456,30.48393093,30.84868317,31.57436297,29.69541489,30.42194543,30.24264141,30.90723862,31.54509838,30.81720434,31.27558573,29.95781495,NA
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,8.739664406,7.36964459,6.960509415,6.864981797,6.632262902,6.827473469,6.729665561,6.252626882,6.221921694,5.452564201,4.952342681,4.921814201,5.756039351,8.000392452,10.33296832,9.554578788,8.836603433,8.384785653,14.10050411,16.39830745,19.9006837,22.4750156,20.28673309,18.90702459,20.60000721,22.48939981,24.55328717,30.27882158,32.90629265,32.11335819,31.98932211,35.39656872,38.77229042,44.00477496,41.93014836,38.23958992,33.56077916,33.81461284,31.48006702,32.96403515,39.15500836,38.05067039,42.21296836,51.25567296,59.04604724,62.201667,63.96668505,61.30623041,55.79173055,43.27065208,48.85670004,48.22675154,45.32389676,43.45653609,41.06223819,35.73663464,32.80916917,33.36290925,33.26717364,32.05779484,31.69932796,33.92117949,35.12520238
China,CHN,Net migration,SM.POP.NETM,-118519,-179064,-219144,-219686,-183384,-128537,-73698,-37406,-37291,-72835,-126514,-180202,-215730,-215090,-175304,-115215,-55120,-15327,-9923,-13705,-20131,-28017,-36185,-43762,-51959,-60932,-79193,-169188,-282270,-627109,-290067,-757481,-873177,-749957,-477036,-625725,-553915,-501141,-439828,-492597,-549792,-485419,-477885,-527837,-458505,-519752,-473105,-438846,-469093,-350365,-216417,-147585,-124641,-137444,-198432,-155379,-153054,-180592,-296674,-302609,-33649,-200194,NA
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.74505615,96.98531342,97.21701813,97.44718933,97.68283081,97.93093872,98.19830322,98.4865036,98.79193878,99.11075592,99.7,99.88720703,99.94743347,99.99295044,100,100,100,100,100,100,100,100,NA
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.92390585,95.37491951,95.66080903,95.95265668,96.2579968,96.58465116,96.94201929,97.33186736,97.77999763,98.3034825,99.40914641,99.77208477,99.89101995,99.98499679,100,100,100,100,100,100,100,100,NA
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,99.71642303,99.71080017,99.7100296,99.72103882,99.75074768,99.80580139,99.88642883,99.95439148,99.98951721,100,100,100,100,100,100,100,100,100,100,100,100,NA
China,CHN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.337668942,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8452,94.5802,96.13547,96.87553,96.82433,95.8694,94.73328,93.10675,91.30103,90.04399,89.34889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.86181,NA,92.44208,NA,93.82729,93.15314,92.24111,90.89306,89.55309,88.67978,88.3706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5207646,108.5898861,120.1649564,143.012494,141.6146539,154.7273765,140.9692669,157.6396898,132.3839987,147.8603846,151.373036,153.7126827,162.3978813,186.3688305,210.9726159,250.8661758,245.5648111,217.5973309,247.9848937,269.1176146,271.4413808,289.7107576,321.5952759,328.2090092,411.3280968,520.4780724,604.1973633,666.3273148,696.2076126,732.9582229,800.5824126,877.1916613,969.9142484,1086.4258,1250.163254,1435.428017,1712.860927,2181.630405,2718.533114,3058.791344,3511.188316,4163.076241,4799.854928,5273.57202,5799.901238,6039.919271,6145.894329,6714.785783,7378.394948,7545.859948,7572.281831,NA,NA
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.31370054,8.394233115,6.839367577,8.115093116,8.616622859,10.1689968,11.80415387,10.86739676,10.22422693,12.26469499,13.9694888,14.59793651,5.795104757,12.3419036,8.19122836,4.264247581,9.505458198,5.247634894,7.982669759,6.350558357,7.589076812,6.194838749,3.516223843,4.32450599,-0.194830281,NA,NA
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.48656153,9.509290213,7.869479481,9.055273564,9.475855444,10.97215653,12.55575627,11.56010151,10.88083276,12.9268971,14.6076452,15.19801495,6.338576197,12.90206325,8.715012194,4.835567068,10.25080867,5.951000814,8.665462674,6.970741515,8.207386916,6.839526718,4.001474098,4.695244864,0.043029803,NA,NA
China,CHN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,79.57177375,78.1570038,78.05306312,79.88139525,81.57569986,82.2316812,82.4103912,81.78308475,81.16693428,80.96197913,80.52402718,80.18820813,79.48117708,78.83123852,79.0641232,79.50648083,79.76281584,78.43501146,74.76929257,71.0570896,68.10963562,65.52560722,63.58033919,61.37640717,58.80794596,56.5788833,54.79317047,53.58566845,52.64233564,52.0063539,51.93035474,51.86289838,51.60332978,51.39483878,51.00996198,50.42039376,49.63935735,48.58040239,47.63393163,46.83160748,45.88855611,44.72739413,43.28138459,41.8422264,40.46390375,39.03198879,38.00775922,37.51348937,37.22402322,37.1039605,37.11989068,37.27426742,37.65673228,38.2125459,38.877396,39.61921772,40.45789746,41.54489168,42.59355639,43.43832775,44.14078324,44.54590463,44.8623993
China,CHN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659749352,0.710858289,0.766039775,0.844829715,0.800599643,0.7844134,0.751708752,0.649989416,0.718271902,0.837107506,0.949847682,1.045375095,1.167013354,1.105558288,1.149060419,1.13535343,1.142549114,1.182899923,1.256929844,0.918711739,0.989355243,1.014020983,1.140341,1.63850292,1.701723879,1.716526586,1.773303683,1.864066576,1.86535796,1.997142849,2.298897263,2.420432289,2.521047656,2.678906061,2.733917693,2.738780475,2.924529801,3.38410253,3.468317161,3.509341536,3.522434633,4.09182976,4.534146551,5.10701715,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.20000076,46.20000076,49,60,86,123,120.9000015,155.3999939,184.1999969,216,302,403,467.5,647.5,731.7999878,683.0999756,818.2999878,1009.5,1316,1547,1717.199951,1501,1688.599976,2083.600098,2474.199951,3295.399902,3900.08,4232.312,5013.505,5650.63,7024.25,7579.401,7692.205,11189.538,11386.055,11976.438,17193.8774,16764.869,15568.753,16053.7331,17822.581,19805.63,21304.5851,23323.6147,25256.2071,25394.5878,19264.2436,20961.2116,NA
China,CHN,"Air transport, passengers carried",IS.AIR.PSGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710000,1000000,1050000,1110000,1540000,2519000,2568000,3236000,3942000,3836000,5000000,7300000,10000000,12500000,17000000,11080000,16596100,19520000,27345000,31312500,37601000,47564500,51770100,52277000,53234000,55853100,61891807,72660653,83671798,86040642,119789024,136721623,158013351,183613132,191001220,229062099,266293020,292160158,318475924,352795296,390878784,436183969,487960477,551234509,611439830,659629070,417255845,440301216,NA
China,CHN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,285000000,35000000,47000000,12000000,68000000,387000000,619000000,412000000,730000000,657000000,893000000,1296000000,1242000000,665000000,516000000,669000000,588000000,231000000,618000000,561000000,950000000,660000000,1511000000,1764000000,1936000000,1296000000,1868000000,2622000000,1428000000,1046000000,949000000,1313000000,675000000,1415000000,1077000000,1009000000,766000000,427000000,350000000,329000000,310000000,514000000,527000000,704000000,411000000,337000000,722000000,510000000,607000000,1133000000,1472000000,1266000000,1520000000,2059000000,1308000000,1800000000,2449000000,1617000000,1372000000,1585000000,704000000,1462000000,2017000000
China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2431000000,936000000,307000000,450000000,395000000,212000000,227000000,145000000,182000000,2000000,2000000,2000000,2000000,3000000,3000000,3000000,3000000,75000000,86000000,10000000,6000000,2000000,13000000,25000000,71000000,113000000,20000000,56000000,104000000,199000000,306000000,477000000,1211000000,1243000000,320000000,716000000,1511000000,945000000,401000000,1746000000,2517000000,2805000000,2865000000,2325000000,3225000000,3481000000,2840000000,1642000000,1808000000,1403000000,942000000,1054000000,1573000000,1293000000,1082000000,1231000000,1143000000,1306000000,2119000000,1503000000,884000000,981000000,807000000
China,CHN,"Armed forces personnel, total",MS.MIL.TOTL.P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900000,NA,NA,NA,3900000,3500000,3200000,3160000,3030000,2930000,4130000,4135000,3640000,3820000,3820000,3910000,3810000,3770000,3750000,3755000,3755000,3605000,2885000,2885000,2945000,2945000,2945000,2993000,2993000,2993000,2843000,2695000,2695000,2695000,2535000,NA,NA,NA
China,CHN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547616039,0.494406388,0.482127804,0.456827323,0.436110849,0.606340886,0.598329903,0.518361738,0.535894227,0.528817247,0.534157431,0.515310844,0.504301973,0.496509179,0.492619848,0.488060511,0.465589611,0.371756732,0.37159723,0.379706493,0.380462381,0.378377381,0.384241109,0.384189561,0.383687244,0.364155898,0.345280725,0.346100878,0.347169212,0.326961305,NA,NA,NA
China,CHN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.8845846,135.8516441,154.3664487,173.5235943,189.3464918,211.247682,230.1983201,249.9728879,293.0861976,358.3402761,385.0460685,439.5453731,505.7609997,557.7079587,593.2996695,633.5446953,664.29036,711.7505614,789.7771948,885.9019971,962.2886882,NA,NA
China,CHN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.790607311,-0.81915575,-1.114195007,-1.903537736,-2.844526187,-2.376011712,-2.124489132,-2.387013602,-3.115494121,-2.918490674,-3.171726129,-4.206942352,-5.168412735,-6.237454333,-7.543744339,-6.556212243,-4.35434481,-2.968440663,-5.991797507,-1.166163852,-4.5658639,-3.097756338,-0.442131049,-1.369907835,-1.918757115,-1.63710523,-0.695494594,-0.071244174,2.25533922,0.548408768,-0.67382888,1.500542639,3.089543048,4.89483849,6.056192143,7.858073703,8.42170831,8.435545073,10.3609957,11.44641322,11.86012321,14.35974038,14.75645141,15.02180074,NA,NA,NA,NA,NA,NA,NA,NA
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49E-05,0.029819636,0.135296316,0.209664357,0.275698543,0.483945715,0.536046583,0.623424606,0.847702965,1.022558946,0.97565029,0.966308311,1.138837732,2.613162193,6.186882076,5.987185933,4.880863005,4.651812663,4.725343653,4.435501203,3.748958593,3.475125973,3.51298868,3.609081353,3.487418759,3.483641464,4.554263297,4.508600691,4.400983631,3.733610711,2.568894327,4.003544586,3.708806704,2.827105258,3.039855032,2.55924765,2.192177616,1.555636959,1.349123714,1.69389433,1.310715934,1.72317562,1.930786241,1.002979297
China,CHN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021454027,0.04031441,0.051549067,0.203238879,0.149621905,0.236287127,0.272127459,0.224287423,0.230007427,0.238149072,0.936953099,0.98936148,0.354407668,0.272299689,0.244746938,0.391534119,0.439915738,0.368917854,0.380738016,0.723905771,0.427324293,0.509316538,0.407733384,0.600603634,0.869591847,0.483189209,1.235048262,0.860302687,0.952058059,0.641201754,0.761392092,0.762458639,1.175391033,1.576545024,1.92663056,1.123373274,1.029345297,0.958755617,1.046592404,1.003328458,0.833329091
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.4192074,1093.566229,1262.025483,1454.491592,1660.34688,1860.525063,2060.8681,2266.728838,2448.482291,2650.178686,2917.24253,3208.229957,3532.081651,3938.730274,4427.131003,5056.404724,5842.778636,6818.923409,7581.453513,8305.760185,9254.779603,10292.94048,11168.6973,11872.49738,12480.33853,12897.50229,13483.37727,14243.53261,15497.82574,16655.39936,17209.44295,19484.30809,21475.61053
China,CHN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2794.913575,3152.575713,3559.5006,3980.8171,4361.126876,4730.64176,5091.543283,5409.743279,5747.906497,6154.548336,6638.201653,7197.883354,7867.589065,8575.934494,9467.675565,10594.28813,12064.39354,13256.29939,14536.64414,16082.51691,17525.74249,18895.04453,20364.04723,21854.44621,23378.56932,24962.27722,26734.52905,28579.55487,30397.0293,32213.11866,33481.19855,34538.9851
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,32.11,38.982,48.813,49.407,50.157,50.868,51.639,52.37,53.106,53.804,54.685,55.703,56.525,57.449,58.123,58.823,59.692,60.402,61.05,61.677,62.206,62.737,63.212,63.623,64.017,64.338,64.646,64.912,65.202,65.478,65.714,66.099,66.608,67.006,67.414,67.833,68.152,68.558,68.916,69.38,69.723,70.162,70.538,70.91,71.275,71.619,72.043,72.248,72.389,72.831,73.08,73.368,73.613,73.884,74.134,74.379,74.582,74.433,75.046,75.298,75.305,75.463,NA
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,34.615,42.148,53.04,53.608,54.337,55.135,55.786,56.466,57.123,57.774,58.617,59.487,60.367,61.382,62.282,63.084,63.97,64.747,65.463,66.133,66.719,67.305,67.807,68.287,68.687,69.06,69.411,69.795,70.094,70.331,70.424,70.333,70.965,71.548,71.736,72.308,72.503,72.915,73.587,73.582,74.189,75.258,75.64,76.044,76.433,76.819,77.167,77.492,77.562,78.066,78.326,78.644,78.983,79.223,79.499,79.772,80.053,80.321,80.637,80.816,81.058,81.155,NA
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,NA,2.90664118,2.997804899,3.007812446,3.004376014,2.99428074,2.972632953,3.006245514,2.999688669,2.882101705,2.511139321,1.227731555,1.409376365,2.559885682,2.502672299,2.374049777,2.223721859,2.275185187,2.364722416,2.34775045,2.438180842,2.616577791,2.748152611,2.773151777,2.696842185,2.559448682,2.381451099,2.232420798,2.164260927,2.124383169,2.126059061,1.936544001,1.840533183,1.910821228,1.917797956,1.866695332,1.753339984,1.787740166,1.876144029,1.915074298,1.905524049,1.899252681,1.85802653,1.746536801,1.661191643,1.517975111,1.210589941,1.051117194,0.887833017,0.880093476,1.141551337,1.218938691,1.243571246,1.267157297,1.245960208,1.191061127,1.230795354,1.249724066,1.161378463,1.11317249,1.14420974,1.149318476,1.074836743
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,NA,398.577007,410.7064685,423.2474072,436.1562956,449.4135285,462.9734885,477.1029269,491.6313436,506.0068218,518.8742414,525.2838903,532.7395329,546.5531075,560.4041407,573.8675962,586.77176,600.2749328,614.6389337,629.2398479,644.7704156,661.8639932,680.3052623,699.4351848,718.554498,737.182907,754.9492663,771.9924407,788.8824844,805.8206499,823.136291,839.232035,854.8214028,871.3125682,888.1838442,904.9192441,920.9254667,937.5372667,955.2928555,973.7637244,992.4969425,1011.527111,1030.497242,1048.653346,1066.218983,1082.527387,1095.712,1107.289959,1117.164616,1127.040101,1139.979558,1153.960244,1168.400161,1183.299831,1198.135507,1212.491357,1227.50686,1242.943566,1257.462995,1271.538926,1286.171553,NA,NA
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,NA,NA,NA,50.1,NA,NA,NA,NA,48.9,NA,NA,NA,NA,40,NA,NA,NA,NA,31.5,NA,NA,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3,NA,32.7,NA,NA,41.7,NA,NA,41.9,NA,NA,NA,33.7,NA,NA,NA,NA,33.3,NA,NA,NA,NA,24,NA,NA,NA,NA,18.2,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,10,NA,NA,9.4,NA,NA,9.6,NA,NA,NA,8.8,NA,NA,NA,NA,8.6,NA,NA,NA,NA,8.8,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.74,45.662,46.701,46.655,47.741,46.858,48.577,48.865,49.09,49.172,42.587,25.996,49.591,49.828,49.16,50.292,50.647,51.197,51.254,51.464,51.85,52.169,52.54,53.011,53.54,53.897,54.415,54.926,55.027,55.089,55.989,54.154,57.635,57.927,58.617,59.467,59.492,61.427,63.917,66.228,65.779,66.135,66.612,66.824,67.187,67.299,67.241,66.714,67.051,67.403,68.638,68.809,69.554,69.565,69.986,70.491,71.09,71.788,72.567,72.806,71.968,72.381,NA
